comment_id,match_id,platform,days_before_match,comment_date,text,category,is_controversy_match,sentiment_score,sentiment_class
CM001557,M031,Facebook,0,2026-06-30,"India fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM001558,M031,TikTok,0,2026-06-30,Anyone know the kickoff time for Brazil vs India?,neu,False,0.0,Neutral
CM001559,M031,X (Twitter),5,2026-06-25,"Watching Brazil vs India with the whole family, can't wait!",pos,False,0.0,Neutral
CM001560,M031,X (Twitter),0,2026-06-30,"That highlight reel from the last match gave me chills, let's go Brazil!",pos,False,0.4003,Positive
CM001561,M031,TikTok,2,2026-06-28,"India fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM001562,M031,TikTok,6,2026-06-24,"Just got my tickets for Brazil vs India, best day ever!",pos,False,0.6696,Positive
CM001563,M031,Facebook,0,2026-06-30,"Heading to Lusail Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM001564,M031,TikTok,2,2026-06-28,Watching the Brazil vs India preview show right now.,neu,False,0.0,Neutral
CM001565,M031,Facebook,0,2026-06-30,"This lineup for Brazil is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001566,M031,TikTok,1,2026-06-29,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM001567,M031,X (Twitter),2,2026-06-28,"Heading to Lusail Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM001568,M031,X (Twitter),2,2026-06-28,"Queues to get into Lusail Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM001569,M031,X (Twitter),2,2026-06-28,"Watching Brazil vs India with the whole family, can't wait!",pos,False,0.0,Neutral
CM001570,M031,X (Twitter),3,2026-06-27,Curious how Brazil lines up against India this time.,neu,False,0.3182,Positive
CM001571,M031,TikTok,0,2026-06-30,"That highlight reel from the last match gave me chills, let's go Brazil!",pos,False,0.4003,Positive
CM001572,M031,Facebook,6,2026-06-24,What's the weather looking like for Brazil vs India at Lusail Stadium?,neu,False,0.3612,Positive
CM001573,M031,Instagram,3,2026-06-27,"That highlight reel from the last match gave me chills, let's go Brazil!",pos,False,0.4003,Positive
CM001574,M031,TikTok,6,2026-06-24,"Watching Brazil vs India with the whole family, can't wait!",pos,False,0.0,Neutral
CM001575,M031,TikTok,4,2026-06-26,What's the weather looking like for Brazil vs India at Lusail Stadium?,neu,False,0.3612,Positive
CM001576,M031,Facebook,2,2026-06-28,"Just got my tickets for Brazil vs India, best day ever!",pos,False,0.6696,Positive
CM001577,M031,Instagram,0,2026-06-30,What's the weather looking like for Brazil vs India at Lusail Stadium?,neu,False,0.3612,Positive
CM001578,M031,YouTube,4,2026-06-26,"Can't wait for Brazil vs India, this is going to be electric!",pos,False,0.0,Neutral
CM001579,M031,Instagram,6,2026-06-24,"Heading to Lusail Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM001580,M031,Facebook,5,2026-06-25,"India fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM001581,M031,Instagram,2,2026-06-28,"Brazil to win it all, calling it now!",pos,False,0.6239,Positive
CM001582,M031,YouTube,4,2026-06-26,"That highlight reel from the last match gave me chills, let's go Brazil!",pos,False,0.4003,Positive
CM001583,M031,Instagram,2,2026-06-28,"No clear signage getting to Lusail Stadium, missed kickoff because of it.",logi,False,-0.5242,Negative
CM001584,M031,Facebook,0,2026-06-30,Best ticket price I've seen all tournament for Brazil vs India!,pos,False,0.6696,Positive
CM001585,M031,YouTube,2,2026-06-28,"Brazil to win it all, calling it now!",pos,False,0.6239,Positive
CM001586,M031,YouTube,2,2026-06-28,Best ticket price I've seen all tournament for Brazil vs India!,pos,False,0.6696,Positive
CM001587,M031,Instagram,3,2026-06-27,"Can't wait for Brazil vs India, this is going to be electric!",pos,False,0.0,Neutral
CM001588,M031,TikTok,1,2026-06-29,"Brazil to win it all, calling it now!",pos,False,0.6239,Positive
CM001589,M031,Facebook,1,2026-06-29,"Can't wait for Brazil vs India, this is going to be electric!",pos,False,0.0,Neutral
CM001590,M031,Instagram,1,2026-06-29,"The atmosphere at Lusail Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM001591,M031,Instagram,3,2026-06-27,What's the weather looking like for Brazil vs India at Lusail Stadium?,neu,False,0.3612,Positive
CM001592,M031,Facebook,1,2026-06-29,"Can't wait for Brazil vs India, this is going to be electric!",pos,False,0.0,Neutral
CM001593,M032,YouTube,4,2026-06-26,Best ticket price I've seen all tournament for India vs Spain!,pos,False,0.6696,Positive
CM001594,M032,TikTok,0,2026-06-30,What's the weather looking like for India vs Spain at Al Bayt Stadium?,neu,False,0.3612,Positive
CM001595,M032,Facebook,0,2026-06-30,"India are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM001596,M032,TikTok,2,2026-06-28,"India to win it all, calling it now!",pos,False,0.6239,Positive
CM001597,M032,YouTube,1,2026-06-29,"Spain fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM001598,M032,Instagram,3,2026-06-27,"No clear signage getting to Al Bayt Stadium, missed kickoff because of it.",logi,False,-0.5242,Negative
CM001599,M032,X (Twitter),1,2026-06-29,"India to win it all, calling it now!",pos,False,0.6239,Positive
CM001600,M032,TikTok,1,2026-06-29,Feels like India are being treated unfairly by officials again this tournament.,contro,False,0.3612,Positive
CM001601,M032,YouTube,4,2026-06-26,"Watching India vs Spain with the whole family, can't wait!",pos,False,0.0,Neutral
CM001602,M032,YouTube,1,2026-06-29,"Spain fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM001603,M032,X (Twitter),4,2026-06-26,"India to win it all, calling it now!",pos,False,0.6239,Positive
CM001604,M032,Instagram,0,2026-06-30,What's the weather looking like for India vs Spain at Al Bayt Stadium?,neu,False,0.3612,Positive
CM001605,M032,Instagram,6,2026-06-24,Curious how India lines up against Spain this time.,neu,False,0.3182,Positive
CM001606,M032,Facebook,1,2026-06-29,"The atmosphere at Al Bayt Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM001607,M032,Facebook,0,2026-06-30,Best ticket price I've seen all tournament for India vs Spain!,pos,False,0.6696,Positive
CM001608,M032,YouTube,1,2026-06-29,"India to win it all, calling it now!",pos,False,0.6239,Positive
CM001609,M032,X (Twitter),6,2026-06-24,"That highlight reel from the last match gave me chills, let's go India!",pos,False,0.4003,Positive
CM001610,M032,Facebook,3,2026-06-27,Anyone know the kickoff time for India vs Spain?,neu,False,0.0,Neutral
CM001611,M032,TikTok,1,2026-06-29,"Just got my tickets for India vs Spain, best day ever!",pos,False,0.6696,Positive
CM001612,M032,TikTok,6,2026-06-24,"This lineup for India is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001613,M032,X (Twitter),1,2026-06-29,"Just got my tickets for India vs Spain, best day ever!",pos,False,0.6696,Positive
CM001614,M032,TikTok,0,2026-06-30,"India to win it all, calling it now!",pos,False,0.6239,Positive
CM001615,M032,YouTube,2,2026-06-28,Best ticket price I've seen all tournament for India vs Spain!,pos,False,0.6696,Positive
CM001616,M032,TikTok,7,2026-06-23,Anyone know the kickoff time for India vs Spain?,neu,False,0.0,Neutral
CM001617,M032,X (Twitter),6,2026-06-24,Best ticket price I've seen all tournament for India vs Spain!,pos,False,0.6696,Positive
CM001618,M032,YouTube,0,2026-06-30,"That highlight reel from the last match gave me chills, let's go India!",pos,False,0.4003,Positive
CM001619,M032,Facebook,2,2026-06-28,"That highlight reel from the last match gave me chills, let's go India!",pos,False,0.4003,Positive
CM001620,M032,X (Twitter),2,2026-06-28,"Can't wait for India vs Spain, this is going to be electric!",pos,False,0.0,Neutral
CM001621,M032,YouTube,6,2026-06-24,"This lineup for India is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001622,M032,X (Twitter),1,2026-06-29,"The atmosphere at Al Bayt Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM001623,M032,X (Twitter),1,2026-06-29,Anyone know the kickoff time for India vs Spain?,neu,False,0.0,Neutral
CM001624,M032,YouTube,1,2026-06-29,"The atmosphere at Al Bayt Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM001625,M032,Instagram,4,2026-06-26,"Watching India vs Spain with the whole family, can't wait!",pos,False,0.0,Neutral
CM001626,M032,TikTok,2,2026-06-28,"This lineup for India is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001627,M032,TikTok,6,2026-06-24,"India are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM001628,M032,X (Twitter),7,2026-06-23,"India to win it all, calling it now!",pos,False,0.6239,Positive
CM001629,M032,Facebook,1,2026-06-29,"Just got my tickets for India vs Spain, best day ever!",pos,False,0.6696,Positive
CM001630,M032,TikTok,3,2026-06-27,"This lineup for India is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001631,M032,YouTube,7,2026-06-23,"India are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM001632,M032,TikTok,1,2026-06-29,Watching the India vs Spain preview show right now.,neu,False,0.0,Neutral
CM001633,M032,X (Twitter),2,2026-06-28,"Can't wait for India vs Spain, this is going to be electric!",pos,False,0.0,Neutral
CM001634,M032,Facebook,4,2026-06-26,"India are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM001635,M032,TikTok,1,2026-06-29,"The atmosphere at Al Bayt Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM001636,M032,YouTube,3,2026-06-27,"That highlight reel from the last match gave me chills, let's go India!",pos,False,0.4003,Positive
CM001637,M032,Instagram,4,2026-06-26,"Spain fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM001638,M032,X (Twitter),5,2026-06-25,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM001639,M032,Facebook,2,2026-06-28,"India are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM001640,M032,YouTube,6,2026-06-24,"Why does India vs Spain cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM001641,M032,Facebook,1,2026-06-29,"Spain fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM001642,M032,YouTube,2,2026-06-28,What's the weather looking like for India vs Spain at Al Bayt Stadium?,neu,False,0.3612,Positive
CM001643,M032,TikTok,6,2026-06-24,"Not happy about the news on India's squad ahead of Spain match, worrying signs.",contro,False,-0.6595,Negative
CM001644,M032,TikTok,3,2026-06-27,"Ticket prices for India vs Spain are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM001645,M032,Facebook,4,2026-06-26,"That highlight reel from the last match gave me chills, let's go India!",pos,False,0.4003,Positive
CM001646,M032,TikTok,0,2026-06-30,"This lineup for India is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001647,M032,Facebook,0,2026-06-30,"Heading to Al Bayt Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM001648,M032,X (Twitter),6,2026-06-24,"The atmosphere at Al Bayt Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM001649,M032,X (Twitter),7,2026-06-23,"This lineup for India is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001650,M032,TikTok,3,2026-06-27,"Transit to Al Bayt Stadium was a nightmare last time, hope they fix it for India vs Spain.",logi,False,0.4404,Positive
CM001651,M032,Instagram,2,2026-06-28,"Watching India vs Spain with the whole family, can't wait!",pos,False,0.0,Neutral
CM001652,M033,Instagram,3,2026-06-28,What's the weather looking like for Portugal vs England at Ahmad Bin Ali?,neu,False,0.3612,Positive
CM001653,M033,X (Twitter),2,2026-06-29,"That highlight reel from the last match gave me chills, let's go Portugal!",pos,False,0.4003,Positive
CM001654,M033,TikTok,5,2026-06-26,"Portugal are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM001655,M033,X (Twitter),2,2026-06-29,Watching the Portugal vs England preview show right now.,neu,False,0.0,Neutral
CM001656,M033,X (Twitter),2,2026-06-29,Watching the Portugal vs England preview show right now.,neu,False,0.0,Neutral
CM001657,M033,Facebook,5,2026-06-26,What's the weather looking like for Portugal vs England at Ahmad Bin Ali?,neu,False,0.3612,Positive
CM001658,M033,Instagram,4,2026-06-27,"Portugal are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM001659,M033,TikTok,6,2026-06-25,"Portugal to win it all, calling it now!",pos,False,0.6239,Positive
CM001660,M033,YouTube,0,2026-07-01,"Watching Portugal vs England with the whole family, can't wait!",pos,False,0.0,Neutral
CM001661,M033,YouTube,5,2026-06-26,"England fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM001662,M033,Facebook,1,2026-06-30,"That highlight reel from the last match gave me chills, let's go Portugal!",pos,False,0.4003,Positive
CM001663,M033,X (Twitter),3,2026-06-28,"Watching Portugal vs England with the whole family, can't wait!",pos,False,0.0,Neutral
CM001664,M033,Facebook,6,2026-06-25,"This lineup for Portugal is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001665,M033,X (Twitter),4,2026-06-27,Anyone know the kickoff time for Portugal vs England?,neu,False,0.0,Neutral
CM001666,M033,X (Twitter),2,2026-06-29,"Can't wait for Portugal vs England, this is going to be electric!",pos,False,0.0,Neutral
CM001667,M033,TikTok,0,2026-07-01,"This lineup for Portugal is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001668,M033,Instagram,3,2026-06-28,"Portugal to win it all, calling it now!",pos,False,0.6239,Positive
CM001669,M033,Facebook,5,2026-06-26,"Heading to Ahmad Bin Ali this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM001670,M033,Instagram,7,2026-06-24,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM001671,M033,Instagram,2,2026-06-29,"Just got my tickets for Portugal vs England, best day ever!",pos,False,0.6696,Positive
CM001672,M033,YouTube,0,2026-07-01,"Just got my tickets for Portugal vs England, best day ever!",pos,False,0.6696,Positive
CM001673,M033,Instagram,6,2026-06-25,Best ticket price I've seen all tournament for Portugal vs England!,pos,False,0.6696,Positive
CM001674,M033,Facebook,0,2026-07-01,"This lineup for Portugal is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001675,M033,TikTok,3,2026-06-28,Curious how Portugal lines up against England this time.,neu,False,0.3182,Positive
CM001676,M033,Instagram,7,2026-06-24,"That highlight reel from the last match gave me chills, let's go Portugal!",pos,False,0.4003,Positive
CM001677,M033,Facebook,1,2026-06-30,"Portugal are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM001678,M033,X (Twitter),0,2026-07-01,"Just got my tickets for Portugal vs England, best day ever!",pos,False,0.6696,Positive
CM001679,M033,Facebook,1,2026-06-30,"That highlight reel from the last match gave me chills, let's go Portugal!",pos,False,0.4003,Positive
CM001680,M033,Facebook,4,2026-06-27,"The atmosphere at Ahmad Bin Ali is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM001681,M033,TikTok,0,2026-07-01,Curious how Portugal lines up against England this time.,neu,False,0.3182,Positive
CM001682,M033,X (Twitter),0,2026-07-01,"Heading to Ahmad Bin Ali this weekend, first time at a match like this.",neu,False,0.3612,Positive
